seed,p_value,expected_in_degree,realized_degree_mean,realized_degree_min,realized_degree_max,synapse_count,plastic_weight_count,initial_spectral_radius,checkpoint_trial,heldout_nmse,heldout_raw_mse,online_feedback_loss,weight_change_fro,spectral_radius,d_pr,d90,per_target_mse_json
0,0.2,19.8,20.26,10,33,2026,2026,1.6009858435496835,35,0.9299588541506806,0.018599177083013615,5.876713685729224,17.54991866710784,2.2964440358918945,1.9560066925789354,4,"{""0"": 0.016730981189666583, ""1"": 0.009873181822266309, ""2"": 0.01880201312116168, ""3"": 0.023570030448952995, ""4"": 0.02071152215654034, ""5"": 0.021907333759493778}"
0,0.2,19.8,20.26,10,33,2026,2026,1.6009858435496835,40,0.9082389241601035,0.018164778483202075,10.111189594359267,18.132394064239616,2.3014761674017525,2.115245265492396,5,"{""0"": 0.019583061136886855, ""1"": 0.007838433970396632, ""2"": 0.018988248674897366, ""3"": 0.027045998033479724, ""4"": 0.017618162172589737, ""5"": 0.017914766910962127}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,0,0.9628224624437037,0.019256449248874076,nan,0.0,1.5089383914280472,3.7703853520468495,7,"{""0"": 0.019668065436367885, ""1"": 0.021108347029732626, ""2"": 0.016890036869538133, ""3"": 0.020989034275433083, ""4"": 0.01757487082486085, ""5"": 0.019308341057311877}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,5,2.298381845206386,0.04596763690412773,2.3131489736248527,11.587599804187178,2.6201606992605475,1.1724341808779402,1,"{""0"": 0.060150835717317594, ""1"": 0.05597685553317089, ""2"": 0.000123390269145536, ""3"": 0.05860350973716002, ""4"": 0.025752174377349994, ""5"": 0.07519905579062233}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,10,1.7866156609451602,0.03573231321890321,83.19695548767486,17.22889674171632,2.39469092658513,2.5188470531477476,4,"{""0"": 0.04025800028225866, ""1"": 0.036524540971263966, ""2"": 0.03286606538922027, ""3"": 0.038623613686471985, ""4"": 0.02992460612931286, ""5"": 0.03619705285489151}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,15,1.6163379697325146,0.032326759394650295,54.086312140727685,22.019484041529942,2.847020878272776,3.4897018539600553,9,"{""0"": 0.03698486093475302, ""1"": 0.03400600879928455, ""2"": 0.025891372161994303, ""3"": 0.03283818608759979, ""4"": 0.03738126088775058, ""5"": 0.02685886749651952}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,20,1.3572707209538932,0.02714541441907787,35.6813592426723,24.127757359843514,2.880044026824698,3.416477909247145,10,"{""0"": 0.04045944616613985, ""1"": 0.030206860738820934, ""2"": 0.02947310763798816, ""3"": 0.025450161827994904, ""4"": 0.01540721877246412, ""5"": 0.021875691371059245}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,25,0.9795402635736449,0.0195908052714729,89.62953381831075,25.073133093901465,2.948379097533951,4.838758872082268,14,"{""0"": 0.012980402831617218, ""1"": 0.026442654616892373, ""2"": 0.026928538342921648, ""3"": 0.01824821312504919, ""4"": 0.022550701244422128, ""5"": 0.010394321467934823}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,30,1.1016091504483558,0.02203218300896712,31.323140042220516,25.921486336473688,3.0351221653310807,4.116140779744522,13,"{""0"": 0.01885552834691473, ""1"": 0.02799061561399032, ""2"": 0.029882827703625058, ""3"": 0.013695091382682972, ""4"": 0.02365417131649565, ""5"": 0.018114863690093984}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,35,0.9556203505868601,0.019112407011737206,24.885089328605535,26.519728051873056,3.0482483884566816,4.244521864059177,14,"{""0"": 0.016374921791779136, ""1"": 0.027166507203877033, ""2"": 0.0216169745321077, ""3"": 0.012312152479105642, ""4"": 0.024359310565279645, ""5"": 0.012844575498274072}"
0,0.4,39.6,39.5,26,52,3950,3950,1.5089383914280472,40,0.9533667291095943,0.019067334582191887,4.740297787973619,26.911075136574556,3.0699235910676346,4.5337927777395,15,"{""0"": 0.013732687225931284, ""1"": 0.026685733992177225, ""2"": 0.026238623864649025, ""3"": 0.004862836793107704, ""4"": 0.023890007179606147, ""5"": 0.01899411843767994}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,0,1.0071941088241483,0.02014388217648297,nan,0.0,1.5147267379231755,4.914065420735154,7,"{""0"": 0.020007030081129123, ""1"": 0.020969796566532146, ""2"": 0.01947652993263674, ""3"": 0.02144670580510346, ""4"": 0.019559610258163485, ""5"": 0.019403620415332876}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,5,0.9757317915095294,0.019514635830190592,16.76164195055714,9.979865797327399,2.0687379282996763,2.166512047157142,6,"{""0"": 0.019171342058982282, ""1"": 0.01767465065413317, ""2"": 0.012023473433671047, ""3"": 0.02697678054118957, ""4"": 0.026515263428935926, ""5"": 0.014726304864231547}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,10,0.7776226057683169,0.015552452115366341,41.39351946929419,11.136526225605552,1.9795851171617738,1.8777326870485171,6,"{""0"": 0.019081515397841996, ""1"": 0.014790643084496388, ""2"": 0.007446537205084665, ""3"": 0.020011437396375332, ""4"": 0.014442377010880025, ""5"": 0.01754220259751964}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,15,1.012027779679307,0.020240555593586142,25.09619169176076,12.367880045178774,2.0500886027658676,2.9552773953659166,6,"{""0"": 0.01793344449116494, ""1"": 0.024993150031147472, ""2"": 0.019719650275338042, ""3"": 0.02679610267060688, ""4"": 0.022079892837475718, ""5"": 0.009921093255783798}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,20,0.7971455683875642,0.015942911367751285,22.57886177687669,12.784855796630842,2.0927053339635524,3.114142238236923,6,"{""0"": 0.020955552117636844, ""1"": 0.018646175661690006, ""2"": 0.009085640925590596, ""3"": 0.019209520715889928, ""4"": 0.011969436519706658, ""5"": 0.015791142265993686}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,25,0.802708602570809,0.016054172051416182,21.26894864392482,12.53048731081398,1.943622134982803,3.3476281037756297,6,"{""0"": 0.016227956985977333, ""1"": 0.017475515352513713, ""2"": 0.012309638232618242, ""3"": 0.02332892414047972, ""4"": 0.009918657480890379, ""5"": 0.0170643401160177}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,30,0.8565611826755909,0.01713122365351182,48.653437765717705,13.152193579920214,1.9580070294082483,3.4608241024974253,6,"{""0"": 0.013416728597835114, ""1"": 0.017255020139625193, ""2"": 0.01564003884501529, ""3"": 0.028182155848548683, ""4"": 0.010577890836528011, ""5"": 0.01771550765351862}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,35,0.7944882253867032,0.015889764507734064,111.89301428268912,12.762223050612986,1.920185930279785,2.9793721878675234,6,"{""0"": 0.01603545502343099, ""1"": 0.015995327161088018, ""2"": 0.014373008045686517, ""3"": 0.02095158780967421, ""4"": 0.0100412004580494, ""5"": 0.017942008548475254}"
1,0.05,4.95,5.01,2,11,501,501,1.5147267379231755,40,0.7880367418191467,0.015760734836382937,23.13144503227738,13.162525401492507,1.953745355851286,2.9298209561712416,6,"{""0"": 0.016414494349822156, ""1"": 0.019909916513151552, ""2"": 0.012073564338124497, ""3"": 0.01961720135531777, ""4"": 0.010674011671750337, ""5"": 0.015875220790131313}"
